ClienteID,Genero,Idoso,Casado,Dependentes,Tempo_como_Cliente,Servico_Telefonia,Servico_Internet,Servico_Seguranca,Suporte_Tecnico,StreamingTV,Tipo_Contrato,Metodo_Pagamento,Pagamento_Mensal,Total_Pago,Churn
0794-YVSGE,male,0,Yes,Yes,72,Yes,no,No,No,No,Two year,Bank transfer (automatic),20.3,1401.15,0
5423-BHIXO,female,0,No,No,32,Yes,dsl,No,No,No,Month-to-month,Electronic check,54.2,1739.6,0
6908-VVYHM,male,0,Yes,No,65,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,90.65,5931.0,0
2959-EEXWB,female,0,Yes,Yes,45,No,dsl,Yes,No,Yes,Month-to-month,Bank transfer (automatic),50.9,2333.85,0
1839-UMACK,male,0,No,No,42,Yes,no,No,No,No,One year,Electronic check,25.05,949.85,0
3030-YDNRM,male,0,No,No,8,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,74.85,572.45,0
7321-KKSDU,male,0,No,Yes,32,Yes,no,No,No,No,Two year,Mailed check,20.5,696.8,0
3402-XRIUO,female,1,Yes,No,22,Yes,dsl,Yes,Yes,No,Month-to-month,Mailed check,63.55,1381.8,0
3132-TVFDZ,male,1,Yes,No,57,No,dsl,No,No,Yes,Month-to-month,Electronic check,44.85,2572.95,1
8286-AFUYI,male,0,No,No,1,Yes,dsl,Yes,No,No,Month-to-month,Electronic check,47.95,47.95,0
8080-DDEMJ,male,1,No,No,1,Yes,dsl,No,No,No,Month-to-month,Electronic check,45.1,45.1,1
8356-WUAOJ,female,0,Yes,No,1,Yes,dsl,No,No,No,Month-to-month,Electronic check,45.0,45.0,0
6365-MTGZX,male,0,No,No,24,Yes,fiber optic,No,Yes,Yes,Month-to-month,Electronic check,96.0,2122.45,1
1349-WXNGG,male,0,No,No,1,Yes,no,No,No,No,Month-to-month,Bank transfer (automatic),20.05,20.05,1
8058-DMYRU,male,1,No,No,54,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,90.05,4931.8,0
9350-ZXYJC,female,0,No,No,4,Yes,no,No,No,No,Two year,Credit card (automatic),25.3,116.95,0
6990-YNRIO,male,0,Yes,Yes,65,Yes,fiber optic,Yes,Yes,Yes,Two year,Bank transfer (automatic),108.65,6937.95,1
8958-JPTRR,female,0,Yes,No,56,Yes,no,No,No,No,One year,Electronic check,24.3,1261.7,0
6959-GQEGV,male,0,No,No,45,Yes,dsl,Yes,No,Yes,Month-to-month,Electronic check,75.95,3273.8,0
3173-WSSUE,female,0,Yes,Yes,71,Yes,no,No,No,No,Two year,Credit card (automatic),19.7,1415.85,0
1265-HVPZB,male,0,Yes,No,59,Yes,dsl,Yes,No,Yes,One year,Credit card (automatic),66.4,3958.2,0
4115-UMJFQ,male,0,No,No,69,No,dsl,No,No,No,One year,Bank transfer (automatic),35.75,2492.25,0
7369-TRPFD,male,0,No,No,19,Yes,no,No,No,No,One year,Mailed check,18.8,279.2,0
1098-KFQEC,female,0,Yes,Yes,55,Yes,no,No,No,No,Two year,Credit card (automatic),19.4,1083.0,0
7190-XHTWJ,female,0,No,No,38,Yes,no,No,No,No,One year,Mailed check,19.3,755.5,0
0621-TWIEM,male,0,No,No,10,Yes,dsl,No,No,No,Month-to-month,Electronic check,45.55,402.6,1
3537-RYBHH,female,1,Yes,No,47,Yes,dsl,Yes,No,No,Month-to-month,Credit card (automatic),67.45,3252.0,0
2485-ITVKB,female,0,Yes,No,2,No,dsl,No,No,No,Month-to-month,Electronic check,35.1,68.75,1
3669-OYSJI,male,0,No,No,1,Yes,dsl,No,No,No,Month-to-month,Credit card (automatic),46.2,46.2,1
1612-EOHDH,female,0,No,No,1,Yes,dsl,No,No,No,Month-to-month,Electronic check,45.15,45.15,1
6702-OHFWR,male,1,No,No,1,No,dsl,No,No,No,Month-to-month,Electronic check,43.3,43.3,1
5296-BFCYD,male,0,Yes,Yes,46,Yes,no,No,No,No,Two year,Mailed check,20.1,936.85,0
4510-PYUSH,female,1,No,No,38,Yes,dsl,Yes,No,No,Month-to-month,Credit card (automatic),57.15,2250.65,1
9359-JANWS,female,0,Yes,No,65,Yes,dsl,Yes,Yes,No,Two year,Credit card (automatic),58.9,3857.1,0
7517-SAWMO,female,0,Yes,No,19,Yes,fiber optic,Yes,No,No,Month-to-month,Electronic check,73.2,1441.1,1
4143-HHPMK,male,0,No,No,52,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,85.35,4338.6,1
3279-DYZQM,male,0,Yes,Yes,71,Yes,no,No,No,No,Two year,Mailed check,19.45,1378.45,0
7054-LGEQW,female,0,No,No,1,Yes,dsl,No,No,No,Month-to-month,Mailed check,45.95,45.95,1
0523-VNGTF,female,1,No,No,52,No,dsl,No,Yes,Yes,Month-to-month,Electronic check,50.5,2566.3,0
9575-IWCAZ,male,0,Yes,No,6,Yes,no,No,No,No,One year,Mailed check,25.1,171.0,0
7105-MXJLL,female,1,Yes,No,26,Yes,dsl,No,No,No,One year,Mailed check,60.7,1597.4,0
7064-FRRSW,male,1,No,No,48,Yes,fiber optic,No,No,Yes,One year,Electronic check,99.0,4744.35,0
7940-UQQUG,female,0,Yes,Yes,64,Yes,fiber optic,Yes,Yes,Yes,One year,Bank transfer (automatic),104.4,6721.6,0
0923-PNFUB,female,0,No,No,3,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,83.75,247.25,1
3961-SXAXY,male,0,No,No,1,Yes,dsl,No,No,No,Month-to-month,Bank transfer (automatic),44.05,44.05,0
7010-BRBUU,male,0,Yes,Yes,72,Yes,no,No,No,No,Two year,Credit card (automatic),24.1,1734.65,0
3566-HJGPK,male,0,No,No,1,Yes,dsl,No,No,No,Month-to-month,Mailed check,45.55,45.55,0
3062-ICYZQ,female,0,Yes,Yes,51,Yes,fiber optic,Yes,No,No,Month-to-month,Electronic check,93.8,4539.35,0
9938-PRCVK,female,0,Yes,Yes,41,Yes,no,No,No,No,Two year,Bank transfer (automatic),19.7,804.25,0
0973-KYVNF,female,0,Yes,Yes,72,Yes,dsl,Yes,No,Yes,Two year,Credit card (automatic),70.65,5011.15,0
5129-HHMZC,female,0,Yes,No,43,Yes,dsl,Yes,Yes,Yes,Two year,Credit card (automatic),86.45,3574.5,0
9637-CDTKZ,male,0,Yes,No,72,Yes,fiber optic,Yes,Yes,Yes,Two year,Credit card (automatic),114.1,8086.4,0
3946-JEWRQ,male,0,Yes,No,47,Yes,fiber optic,No,No,Yes,One year,Credit card (automatic),95.2,4563.0,0
7873-CVMAW,male,0,No,No,72,Yes,dsl,Yes,Yes,Yes,Two year,Credit card (automatic),88.55,6362.35,0
0463-WZZKO,male,0,No,No,3,Yes,no,No,No,No,Month-to-month,Credit card (automatic),20.75,67.1,0
3494-JCHRQ,male,0,No,No,1,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,70.05,70.05,1
6474-FVJLC,male,0,No,No,2,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,86.0,165.45,1
4524-QCSSM,male,0,No,No,26,No,dsl,Yes,No,No,Month-to-month,Bank transfer (automatic),44.65,1156.55,0
5832-EXGTT,male,0,Yes,Yes,29,Yes,dsl,Yes,No,No,Month-to-month,Mailed check,60.2,1834.15,0
8840-DQLGN,female,1,Yes,No,35,Yes,fiber optic,Yes,Yes,Yes,Month-to-month,Bank transfer (automatic),100.5,3653.35,1
2039-JONDJ,male,0,No,No,27,Yes,dsl,Yes,No,No,One year,Bank transfer (automatic),55.45,1477.65,0
7217-JYHOQ,male,0,Yes,Yes,24,Yes,dsl,Yes,Yes,No,Month-to-month,Credit card (automatic),70.3,1706.45,0
6695-FRVEC,male,0,Yes,Yes,67,Yes,dsl,Yes,Yes,No,Two year,Bank transfer (automatic),60.4,3953.7,0
4547-LYTDD,female,0,No,No,16,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,72.65,1194.3,1
9894-QMIMJ,female,0,No,No,23,Yes,dsl,No,No,No,One year,Bank transfer (automatic),55.8,1327.85,0
8069-YQQAJ,male,0,No,No,14,No,dsl,No,No,No,Month-to-month,Mailed check,31.1,419.7,0
6770-XUAGN,female,0,Yes,Yes,1,Yes,no,No,No,No,Month-to-month,Electronic check,21.0,21.0,1
4193-ORFCL,female,1,No,No,1,Yes,dsl,No,No,No,Month-to-month,Mailed check,45.1,45.1,1
1636-NTNCO,male,1,No,No,4,No,dsl,No,No,Yes,Month-to-month,Credit card (automatic),50.95,207.35,0
3466-WAESX,male,0,No,Yes,16,Yes,dsl,Yes,No,No,Month-to-month,Electronic check,69.1,1083.7,0
9281-PKKZE,female,0,Yes,No,46,No,dsl,No,No,Yes,Month-to-month,Electronic check,43.95,2007.85,0
3638-VBZTA,male,0,No,Yes,68,Yes,dsl,Yes,Yes,Yes,Two year,Bank transfer (automatic),86.5,5882.75,0
7459-IMVYU,male,0,No,No,38,Yes,dsl,Yes,Yes,No,Month-to-month,Electronic check,69.95,2657.55,0
7776-QWNFX,male,1,Yes,No,30,Yes,dsl,No,No,No,Month-to-month,Bank transfer (automatic),50.4,1527.5,1
6689-TCZHQ,female,1,No,No,5,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,78.95,378.4,1
8563-OYMQY,male,0,No,No,17,Yes,fiber optic,No,No,No,Month-to-month,Credit card (automatic),90.95,1612.2,0
0754-EEBDC,male,0,Yes,Yes,4,Yes,no,No,No,No,Two year,Mailed check,19.9,76.65,0
5777-ZPQNC,female,0,No,No,12,Yes,no,No,No,No,One year,Electronic check,20.15,260.7,0
1951-IEYXM,male,0,Yes,Yes,72,Yes,dsl,Yes,Yes,Yes,Two year,Credit card (automatic),90.6,6441.85,0
3318-NMQXL,male,0,No,No,3,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,92.0,266.8,0
3143-ILDAL,male,0,No,No,56,Yes,fiber optic,No,Yes,No,Month-to-month,Electronic check,94.45,5124.6,1
1022-RKXDR,female,0,No,No,41,Yes,no,No,No,No,One year,Mailed check,24.85,962.25,0
2361-FJWNO,male,0,No,No,40,No,dsl,No,Yes,No,One year,Credit card (automatic),36.0,1382.9,0
2272-UOINI,female,0,No,No,7,Yes,dsl,Yes,Yes,Yes,Month-to-month,Electronic check,78.5,571.05,0
8232-UTFOZ,male,0,No,No,69,Yes,no,No,No,No,Two year,Credit card (automatic),19.95,1399.35,0
3750-YHRYO,male,0,Yes,Yes,7,Yes,no,No,No,No,One year,Mailed check,20.65,150.0,0
6637-KYRCV,female,0,Yes,Yes,5,No,dsl,No,No,No,Month-to-month,Electronic check,30.5,167.2,0
5668-MEISB,female,0,Yes,Yes,72,Yes,fiber optic,Yes,Yes,Yes,Two year,Credit card (automatic),106.1,7657.4,0
0129-QMPDR,male,0,Yes,Yes,44,Yes,no,No,No,No,One year,Bank transfer (automatic),20.5,865.05,0
7188-CBBBA,female,0,No,No,65,Yes,fiber optic,No,No,Yes,One year,Electronic check,95.5,6153.85,0
5356-CSVSQ,female,0,No,No,3,Yes,dsl,No,Yes,Yes,Month-to-month,Electronic check,64.6,174.2,0
3221-CJMSG,male,0,No,No,24,Yes,dsl,No,Yes,No,Month-to-month,Credit card (automatic),51.1,1269.6,0
4720-VSTSI,female,0,No,No,44,Yes,fiber optic,No,No,No,Month-to-month,Bank transfer (automatic),84.8,3862.55,1
3219-JQRSL,female,1,Yes,No,72,Yes,dsl,Yes,Yes,Yes,Two year,Credit card (automatic),89.1,6352.4,0
2801-NISEI,male,0,No,No,24,Yes,dsl,Yes,Yes,No,Month-to-month,Electronic check,54.95,1348.5,0
3946-MHCZW,male,0,No,No,1,Yes,dsl,No,No,No,Month-to-month,Mailed check,50.9,50.9,1
4623-ZKHLY,male,0,Yes,No,22,Yes,no,No,No,No,Month-to-month,Bank transfer (automatic),20.45,471.55,0
6732-VAILE,male,0,Yes,Yes,70,Yes,dsl,No,Yes,Yes,Two year,Credit card (automatic),85.95,5931.75,0
8201-AAXCB,male,0,Yes,Yes,25,Yes,dsl,No,No,Yes,Month-to-month,Electronic check,60.35,1404.65,0
7696-CFTAT,male,0,Yes,Yes,37,Yes,no,No,No,No,Two year,Bank transfer (automatic),19.8,726.1,0
1845-CSBRZ,female,1,Yes,Yes,22,Yes,fiber optic,No,No,Yes,Month-to-month,Bank transfer (automatic),85.35,1961.6,0
2123-VSCOT,female,0,Yes,Yes,59,Yes,dsl,No,Yes,Yes,Two year,Bank transfer (automatic),72.1,4194.85,0
6651-AZVTJ,male,0,Yes,Yes,49,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,99.8,4872.45,1
4566-GOLUK,male,0,Yes,Yes,47,Yes,fiber optic,No,Yes,Yes,Month-to-month,Bank transfer (automatic),107.35,5118.95,1
2484-DGXPZ,female,0,Yes,Yes,31,Yes,no,No,No,No,Month-to-month,Mailed check,19.55,658.95,1
2018-QKYGT,male,0,Yes,Yes,1,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,81.05,81.05,0
2792-VPPET,male,0,No,No,3,Yes,no,No,No,No,Month-to-month,Electronic check,20.5,76.95,0
7409-JURKQ,female,0,Yes,No,53,Yes,fiber optic,No,Yes,Yes,One year,Bank transfer (automatic),111.8,5809.75,0
3247-MHJKM,male,0,No,No,1,Yes,no,No,No,No,Month-to-month,Mailed check,20.2,20.2,0
1964-SVLEA,male,0,No,No,20,Yes,no,No,No,No,One year,Mailed check,19.7,415.9,0
4587-NUKOX,female,0,No,No,3,Yes,fiber optic,Yes,No,No,Month-to-month,Electronic check,79.1,246.5,1
7297-DVYGA,female,0,No,No,51,Yes,no,No,No,No,One year,Bank transfer (automatic),19.85,996.95,0
2239-CGBUZ,female,0,Yes,No,51,Yes,dsl,Yes,Yes,No,One year,Bank transfer (automatic),60.5,3145.15,0
0854-UYHZD,female,0,Yes,Yes,13,Yes,no,No,No,No,Two year,Mailed check,19.55,265.3,0
7243-LCGGZ,female,0,No,No,1,Yes,no,No,No,No,Month-to-month,Mailed check,20.9,20.9,0
8267-KFGYD,male,0,No,Yes,1,Yes,no,No,No,No,Month-to-month,Mailed check,21.05,21.05,0
4890-VMUAV,male,0,No,No,63,Yes,dsl,Yes,Yes,No,One year,Electronic check,71.5,4576.3,0
9261-WDCAF,male,0,No,No,3,Yes,dsl,No,No,No,Month-to-month,Mailed check,54.65,189.1,0
3764-MNMOI,male,0,No,No,46,Yes,no,No,No,No,Two year,Credit card (automatic),19.2,908.15,0
7442-YGZFK,male,0,No,No,1,Yes,dsl,No,No,No,Month-to-month,Credit card (automatic),49.8,49.8,0
0420-BWTPW,male,0,No,Yes,8,No,dsl,No,No,No,Month-to-month,Mailed check,25.5,215.2,1
8229-BUJHX,female,0,Yes,Yes,71,Yes,no,No,No,No,Two year,Bank transfer (automatic),20.5,1500.95,0
7449-HVPIV,male,0,Yes,Yes,55,Yes,fiber optic,No,No,Yes,Month-to-month,Credit card (automatic),90.4,5099.15,0
5504-WSIUR,female,0,No,No,70,Yes,fiber optic,No,Yes,No,One year,Bank transfer (automatic),90.25,6385.95,0
8183-ONMXC,female,0,No,No,2,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,80.75,159.45,1
8466-PZBLH,male,0,Yes,Yes,67,Yes,fiber optic,Yes,Yes,Yes,Two year,Bank transfer (automatic),104.6,6885.75,0
9614-RMGHA,male,0,Yes,No,65,Yes,fiber optic,No,No,Yes,Month-to-month,Bank transfer (automatic),91.85,5940.85,1
8735-IJJEG,male,0,Yes,No,14,Yes,dsl,No,No,No,Month-to-month,Credit card (automatic),50.2,668.85,0
0564-MUUQK,female,0,Yes,Yes,20,Yes,fiber optic,No,Yes,No,Month-to-month,Bank transfer (automatic),95.5,1916.2,0
5054-IEXZT,male,0,No,Yes,1,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,75.35,75.35,1
5834-ASPWA,male,0,No,No,1,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,75.45,75.45,1
0701-RFGFI,female,0,Yes,Yes,49,Yes,fiber optic,No,No,Yes,Month-to-month,Bank transfer (automatic),95.4,4613.95,0
0019-EFAEP,female,0,No,No,72,Yes,fiber optic,Yes,No,Yes,Two year,Bank transfer (automatic),101.3,7261.25,0
5619-PTMIK,female,0,Yes,No,46,Yes,dsl,Yes,No,No,Month-to-month,Electronic check,53.1,2459.8,0
3737-XBQDD,male,0,No,No,24,Yes,fiber optic,No,No,No,Month-to-month,Bank transfer (automatic),84.85,2048.8,0
5882-CMAZQ,female,0,Yes,Yes,5,No,dsl,No,Yes,No,Month-to-month,Electronic check,34.25,163.55,0
5846-QFDFI,female,0,Yes,Yes,33,Yes,fiber optic,No,Yes,No,Month-to-month,Credit card (automatic),88.6,2888.7,0
4445-KWOKW,female,0,No,No,42,Yes,dsl,Yes,No,No,One year,Bank transfer (automatic),60.15,2421.6,0
3511-APPBJ,male,0,No,No,23,Yes,fiber optic,Yes,No,Yes,One year,Credit card (automatic),99.95,2292.75,0
7967-HYCDE,male,0,No,No,8,Yes,fiber optic,No,No,No,Month-to-month,Bank transfer (automatic),70.7,553.4,0
2430-RRYUW,male,0,No,No,66,Yes,dsl,Yes,No,No,One year,Mailed check,54.8,3465.7,0
3948-XHGNA,male,0,No,No,24,Yes,dsl,Yes,No,No,Month-to-month,Bank transfer (automatic),49.55,1210.4,1
3723-BFBGR,male,1,No,No,24,Yes,dsl,No,No,No,Month-to-month,Credit card (automatic),54.8,1291.3,0
0565-IYCGT,male,0,No,No,69,Yes,dsl,Yes,Yes,No,One year,Credit card (automatic),78.6,5356.45,1
5447-WZAFP,female,0,No,No,53,Yes,fiber optic,No,No,Yes,One year,Mailed check,100.3,5200.8,0
5110-CHOPY,female,0,No,No,60,No,dsl,Yes,No,Yes,Two year,Electronic check,53.6,3237.05,0
5445-UTODQ,female,0,Yes,No,7,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,81.1,576.65,1
4425-OWHWB,female,0,No,No,20,Yes,no,No,No,No,One year,Credit card (automatic),19.35,433.75,0
7892-QVYKW,female,0,Yes,Yes,23,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,85.6,1868.4,0
9675-ICXCT,male,0,Yes,Yes,72,Yes,dsl,Yes,Yes,Yes,Two year,Electronic check,80.8,5728.55,0
1024-VRZHF,male,0,Yes,No,11,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,74.95,825.7,1
4703-MQYKT,male,0,No,No,21,Yes,no,No,No,No,Two year,Mailed check,19.6,390.4,0
9497-QCMMS,male,1,No,No,1,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,93.55,93.55,1
5692-ICXLW,male,1,No,No,31,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,90.7,2845.15,0
0602-DDUML,female,0,No,No,57,Yes,dsl,No,Yes,Yes,Two year,Mailed check,69.75,3894.4,0
2208-MPXIO,female,0,Yes,Yes,45,Yes,no,No,No,No,Two year,Bank transfer (automatic),20.0,886.4,0
1960-UYCNN,male,0,No,No,10,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,95.25,1021.55,0
0348-SDKOL,female,0,Yes,No,58,Yes,fiber optic,No,Yes,Yes,Month-to-month,Credit card (automatic),102.1,5885.4,1
3190-FZATL,male,0,No,Yes,14,Yes,no,No,No,No,Month-to-month,Mailed check,19.95,268.4,0
7336-RLLRH,male,0,Yes,No,27,Yes,dsl,Yes,Yes,Yes,One year,Mailed check,80.85,2204.35,0
4373-MAVJG,female,0,Yes,Yes,14,Yes,fiber optic,No,No,No,Month-to-month,Bank transfer (automatic),90.9,1259.0,1
8901-HJXTF,female,0,Yes,Yes,12,No,dsl,No,No,No,Month-to-month,Mailed check,29.2,309.1,1
7710-JSYOA,female,0,Yes,Yes,69,Yes,fiber optic,No,Yes,No,Two year,Bank transfer (automatic),93.3,6398.05,0
5419-KLXBN,female,0,Yes,Yes,25,Yes,fiber optic,No,No,Yes,Month-to-month,Bank transfer (automatic),89.15,2257.75,1
3424-NMNBO,male,1,Yes,No,58,Yes,fiber optic,Yes,No,Yes,One year,Electronic check,108.85,6287.25,1
9885-MFVSU,female,0,Yes,Yes,35,No,dsl,Yes,Yes,Yes,Two year,Credit card (automatic),46.35,1662.05,0
4514-GFCFI,female,1,No,No,16,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,84.75,1350.15,1
0607-MVMGC,male,0,Yes,Yes,45,Yes,dsl,No,No,Yes,One year,Credit card (automatic),78.75,3600.65,0
3365-SAIGS,female,0,No,No,17,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,83.55,1329.15,0
9828-AOQLM,female,0,Yes,Yes,1,Yes,dsl,No,No,No,Month-to-month,Electronic check,45.7,45.7,1
8022-BECSI,male,0,No,No,22,Yes,no,No,No,No,One year,Mailed check,19.6,422.5,0
8000-REIQB,female,1,No,No,1,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,69.95,69.95,1
9993-LHIEB,male,0,Yes,Yes,67,Yes,dsl,Yes,Yes,No,Two year,Mailed check,67.85,4627.65,0
0266-CLZKZ,female,0,Yes,Yes,67,Yes,fiber optic,No,Yes,Yes,Two year,Bank transfer (automatic),105.65,6717.9,0
7615-ESMYF,female,0,Yes,No,2,No,dsl,No,No,Yes,Month-to-month,Electronic check,44.6,97.1,1
3858-VOBET,male,0,No,No,23,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,74.95,1710.45,1
7020-OZKXZ,female,1,No,No,9,Yes,fiber optic,No,No,No,Month-to-month,Credit card (automatic),75.5,637.4,0
3977-QCRSL,female,0,No,No,5,Yes,no,No,No,No,Month-to-month,Mailed check,20.15,117.95,0
0017-DINOC,male,0,No,No,54,No,dsl,Yes,Yes,Yes,Two year,Credit card (automatic),45.2,2460.55,0
1447-PJGGA,female,0,No,No,57,Yes,fiber optic,No,No,Yes,Two year,Electronic check,95.25,5464.65,1
8565-CLBZW,male,0,No,No,24,Yes,fiber optic,No,No,Yes,Month-to-month,Mailed check,89.85,2165.05,1
9139-WQQDY,female,0,Yes,Yes,49,Yes,fiber optic,No,No,Yes,One year,Mailed check,100.45,4941.8,1
0224-HJAPT,male,0,No,No,5,Yes,dsl,No,No,No,Month-to-month,Electronic check,47.15,223.15,1
8086-OVPWV,male,0,No,No,2,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,80.2,181.1,1
9430-FRQOC,female,0,No,Yes,4,Yes,fiber optic,No,Yes,No,Month-to-month,Mailed check,87.1,341.45,1
7639-OPLNG,male,0,Yes,Yes,70,Yes,dsl,Yes,Yes,Yes,Two year,Bank transfer (automatic),79.25,5731.85,0
3074-GQWYX,male,0,No,No,5,Yes,fiber optic,No,No,No,Month-to-month,Bank transfer (automatic),75.9,357.75,1
1492-QGCLU,male,0,Yes,Yes,53,Yes,dsl,Yes,Yes,Yes,Month-to-month,Electronic check,85.7,4616.1,0
6845-RGTYS,female,0,Yes,No,47,Yes,fiber optic,Yes,No,Yes,Month-to-month,Electronic check,98.75,4533.7,1
7328-OWMOM,female,0,No,Yes,31,Yes,no,No,No,No,One year,Credit card (automatic),20.1,589.25,0
4418-LZMSV,male,0,Yes,Yes,13,Yes,dsl,No,Yes,No,Month-to-month,Bank transfer (automatic),61.8,750.1,0
5155-AZQPB,female,0,Yes,Yes,28,Yes,dsl,No,No,No,Month-to-month,Mailed check,49.9,1410.25,0
8861-HGGKB,female,0,No,No,10,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,86.45,830.85,1
1087-GRUYI,male,0,Yes,No,38,Yes,no,No,No,No,Two year,Bank transfer (automatic),20.4,743.5,0
7065-YUNRY,female,0,No,No,1,Yes,dsl,No,No,No,Month-to-month,Mailed check,45.3,45.3,1
7694-VLBWQ,male,0,Yes,No,67,Yes,fiber optic,No,No,Yes,One year,Electronic check,104.1,7040.85,1
2546-KZAAT,male,0,Yes,No,52,Yes,dsl,Yes,No,Yes,One year,Mailed check,75.4,3865.45,0
0181-RITDD,male,0,Yes,Yes,62,Yes,fiber optic,Yes,Yes,Yes,Two year,Mailed check,108.15,6825.65,0
5989-PGKJB,female,0,No,No,16,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,86.25,1340.1,0
4795-KTRTH,female,1,Yes,No,5,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,81.0,371.65,1
8272-ONJLV,male,0,No,No,12,Yes,fiber optic,No,No,Yes,One year,Electronic check,95.7,1184.0,0
1488-PBLJN,female,0,Yes,Yes,72,Yes,fiber optic,Yes,Yes,Yes,Two year,Bank transfer (automatic),116.85,8477.7,0
0308-GIQJT,male,1,No,No,71,Yes,fiber optic,No,Yes,Yes,One year,Bank transfer (automatic),105.75,7382.85,0
3778-FOAQW,female,0,Yes,No,24,Yes,no,No,No,No,One year,Mailed check,20.15,456.85,0
4452-ROHMO,female,0,No,No,15,Yes,no,No,No,No,Two year,Mailed check,19.6,331.6,0
6481-OGDOO,male,0,Yes,No,67,Yes,fiber optic,Yes,No,No,One year,Credit card (automatic),90.6,6056.15,1
3090-LETTY,male,0,No,Yes,2,Yes,dsl,Yes,No,No,Month-to-month,Bank transfer (automatic),60.95,134.6,0
5349-AZPEW,female,0,Yes,Yes,5,No,dsl,No,No,No,Month-to-month,Mailed check,25.05,125.5,0
3753-TSEMP,female,0,Yes,No,15,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,88.15,1390.6,1
8305-VHZBZ,male,0,No,No,1,Yes,no,No,No,No,Month-to-month,Mailed check,20.2,20.2,1
9720-JJJOR,male,0,Yes,Yes,41,Yes,dsl,Yes,No,No,One year,Bank transfer (automatic),60.3,2511.3,0
8100-HZZLJ,female,0,No,Yes,43,Yes,dsl,Yes,No,No,Month-to-month,Electronic check,63.95,2737.05,0
8775-ERLNB,male,1,Yes,No,1,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,74.3,74.3,0
8309-IEYJD,female,1,No,No,1,Yes,fiber optic,No,No,No,Month-to-month,Mailed check,70.6,70.6,0
9172-JITSM,female,0,Yes,Yes,26,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,90.8,2361.8,1
6298-QDFNH,male,0,No,No,22,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,79.35,1730.35,1
7398-HPYZQ,male,0,Yes,No,71,Yes,dsl,Yes,Yes,Yes,Two year,Bank transfer (automatic),90.55,6404.0,0
3546-GHEAE,male,0,No,No,7,Yes,no,No,No,No,Two year,Mailed check,19.45,165.35,0
7361-YPXFS,female,1,No,No,28,Yes,dsl,No,Yes,No,Month-to-month,Bank transfer (automatic),64.45,1867.6,0
6557-BZXLQ,male,1,No,No,16,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,69.65,1043.3,0
2550-QHZGP,male,0,No,No,7,Yes,no,No,No,No,One year,Mailed check,19.5,128.6,0
7519-JTWQH,female,0,No,No,69,Yes,fiber optic,No,Yes,Yes,Two year,Bank transfer (automatic),110.5,7455.45,0
2538-OIMXF,female,0,No,Yes,1,No,dsl,No,No,No,Month-to-month,Mailed check,24.7,24.7,0
8543-MSDMF,male,0,No,No,3,Yes,dsl,Yes,No,Yes,Month-to-month,Electronic check,77.4,206.15,0
9961-JBNMK,male,1,No,No,21,Yes,fiber optic,No,No,Yes,Month-to-month,Bank transfer (automatic),96.8,2030.3,1
1170-SASML,female,0,Yes,No,69,Yes,fiber optic,No,No,No,Month-to-month,Bank transfer (automatic),85.4,5869.4,0
4872-JCVCA,female,0,Yes,No,71,No,dsl,Yes,Yes,No,Two year,Bank transfer (automatic),47.6,3377.8,0
5346-BZCHP,female,0,Yes,Yes,69,Yes,no,No,No,No,Two year,Mailed check,19.4,1346.2,0
2038-LLMLM,female,0,No,No,48,Yes,fiber optic,No,Yes,Yes,Month-to-month,Electronic check,103.85,4946.05,0
